0.054258,-0.9791,-0.19599,-212.57,-0.020707,0.19514,-0.98056,-546.48,0.99831,0.057275,-0.0097031,-34.272,0,0,0,1,0.026705,-0.98155,-0.18931,-206.33,-0.048263,0.18793,-0.98101,-545.59,0.99848,0.035341,-0.042314,-57.593,0,0,0,1
0.055182,-0.97954,-0.19354,-211.03,-0.021245,0.19264,-0.98104,-547.09,0.99825,0.058263,-0.010193,-34.553,0,0,0,1,0.027107,-0.98198,-0.18699,-204.81,-0.04852,0.1856,-0.98144,-546.17,0.99845,0.035687,-0.042565,-57.804,0,0,0,1
0.055941,-0.97996,-0.19116,-209.51,-0.021787,0.19022,-0.9815,-547.7,0.9982,0.059086,-0.01072,-34.857,0,0,0,1,0.027461,-0.98238,-0.18483,-203.39,-0.048467,0.18341,-0.98185,-546.77,0.99845,0.035933,-0.042522,-57.808,0,0,0,1
0.05652,-0.98038,-0.18883,-208.01,-0.022335,0.18784,-0.98195,-548.3,0.99815,0.059731,-0.011287,-35.191,0,0,0,1,0.027782,-0.98276,-0.18277,-202.02,-0.048144,0.18134,-0.98225,-547.39,0.99845,0.036101,-0.042226,-57.631,0,0,0,1
0.056906,-0.9808,-0.18652,-206.5,-0.022889,0.18549,-0.98238,-548.9,0.99812,0.060184,-0.011899,-35.56,0,0,0,1,0.028078,-0.98312,-0.18077,-200.69,-0.0476,0.17935,-0.98264,-548.02,0.99847,0.036211,-0.041721,-57.304,0,0,0,1
0.057083,-0.98123,-0.18421,-204.97,-0.023451,0.18314,-0.98281,-549.51,0.99809,0.060429,-0.012559,-35.97,0,0,0,1,0.028349,-0.98348,-0.17879,-199.36,-0.046888,0.17737,-0.98303,-548.69,0.9985,0.036273,-0.041062,-56.866,0,0,0,1
0.057038,-0.98166,-0.1819,-203.41,-0.02402,0.18079,-0.98323,-550.14,0.99808,0.060455,-0.013269,-36.429,0,0,0,1,0.028586,-0.98384,-0.17678,-198,-0.046064,0.17536,-0.98343,-549.39,0.99853,0.036285,-0.040305,-56.36,0,0,0,1
0.056761,-0.98211,-0.17955,-201.8,-0.024594,0.17841,-0.98365,-550.77,0.99808,0.060248,-0.01403,-36.941,0,0,0,1,0.028764,-0.98421,-0.17468,-196.58,-0.045186,0.17327,-0.98383,-550.13,0.99856,0.036233,-0.039512,-55.832,0,0,0,1
0.056243,-0.98257,-0.17716,-200.14,-0.025171,0.17599,-0.98407,-551.43,0.9981,0.0598,-0.014837,-37.51,0,0,0,1,0.028849,-0.9846,-0.17246,-195.05,-0.044317,0.17106,-0.98425,-550.9,0.9986,0.03609,-0.038748,-55.334,0,0,0,1
0.055479,-0.98305,-0.17472,-198.41,-0.025742,0.17353,-0.98449,-552.12,0.99813,0.059106,-0.015685,-38.138,0,0,0,1,0.028795,-0.98502,-0.17008,-193.4,-0.043517,0.16869,-0.98469,-551.72,0.99864,0.035818,-0.038077,-54.92,0,0,0,1
